"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_4","St Chila",NA,NA,"4","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,29.46,1.51,0.21,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_4","St Chila",NA,NA,"4","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,21,1.04,0.13,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_4","St Chila",NA,NA,"4","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,13.44,0.45,0.48,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_4","St Chila",NA,NA,"4","Mangroves",2012,"15.1800871","-86.8383125",0.5,1.53,16.12,0.54,0.41,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,32.05,1.43,0.11,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,16.63,1.2,0.11,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,17.96,0.59,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",0.5,1,21.14,0.68,0.29,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",1,1.61,19.46,0.51,0.3,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_6","St Chila",NA,NA,"6","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,25.4,1.21,0.15,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_6","St Chila",NA,NA,"6","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,22.47,1.35,0.17,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_6","St Chila",NA,NA,"6","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,19.29,0.65,0.25,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_6","St Chila",NA,NA,"6","Mangroves",2012,"15.1800871","-86.8383125",0.5,1.63,10.03,0.32,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_1","Las Palmas",NA,NA,"1","Mangroves",2012,"15.1648","-86.8278",0,0.15,2.41,0.21,0.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_1","Las Palmas",NA,NA,"1","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,0.97,0.05,1.13,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_1","Las Palmas",NA,NA,"1","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,0.68,0.05,1.03,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_1","Las Palmas",NA,NA,"1","Mangroves",2012,"15.1648","-86.8278",0.5,1.1,0.74,0.05,1.15,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_2","Las Palmas",NA,NA,"2","Mangroves",2012,"15.1648","-86.8278",0,0.15,3.59,0.17,0.99,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_2","Las Palmas",NA,NA,"2","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,0.71,0.05,1.23,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_2","Las Palmas",NA,NA,"2","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.69,0.08,1.25,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_2","Las Palmas",NA,NA,"2","Mangroves",2012,"15.1648","-86.8278",0.5,1.02,0.26,0.01,1.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_3","Las Palmas",NA,NA,"3","Mangroves",2012,"15.1648","-86.8278",0,0.15,3.04,0.23,0.71,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_3","Las Palmas",NA,NA,"3","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.13,0.08,1.13,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_3","Las Palmas",NA,NA,"3","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,0.9,0.05,1.06,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_3","Las Palmas",NA,NA,"3","Mangroves",2012,"15.1648","-86.8278",0.5,1.15,0.26,0.01,1.26,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_4","Las Palmas",NA,NA,"4","Mangroves",2012,"15.1648","-86.8278",0,0.15,5.9,0.29,0.65,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_4","Las Palmas",NA,NA,"4","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.04,0.08,1.06,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_4","Las Palmas",NA,NA,"4","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.21,0.07,0.89,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_4","Las Palmas",NA,NA,"4","Mangroves",2012,"15.1648","-86.8278",0.5,1.21,0.42,0.03,0.99,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_5","Las Palmas",NA,NA,"5","Mangroves",2012,"15.1648","-86.8278",0,0.15,4.96,0.44,0.63,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_5","Las Palmas",NA,NA,"5","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.48,0.09,1.01,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_5","Las Palmas",NA,NA,"5","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.01,0.06,1.18,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_5","Las Palmas",NA,NA,"5","Mangroves",2012,"15.1648","-86.8278",0.5,1.06,1.72,0.05,1.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_6","Las Palmas",NA,NA,"6","Mangroves",2012,"15.1648","-86.8278",0,0.15,9.38,0.62,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_6","Las Palmas",NA,NA,"6","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,3.6,0.22,0.63,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_6","Las Palmas",NA,NA,"6","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.75,0.09,1.35,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_6","Las Palmas",NA,NA,"6","Mangroves",2012,"15.1648","-86.8278",0.5,1.37,2.08,0.09,1.24,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_1","Tular",NA,NA,"1","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,0.78,0.14,0.77,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_1","Tular",NA,NA,"1","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,2.77,0.3,0.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_1","Tular",NA,NA,"1","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,12.54,0.52,0.54,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_1","Tular",NA,NA,"1","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,1.73,0.15,0.8,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_2","Tular",NA,NA,"2","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,9.17,0.69,0.3,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_2","Tular",NA,NA,"2","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,12.4,0.73,0.3,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_2","Tular",NA,NA,"2","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,27.68,1.4,0.2,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_2","Tular",NA,NA,"2","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,4.46,0.29,0.54,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_3","Tular",NA,NA,"3","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,14.56,1.1,0.1,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_3","Tular",NA,NA,"3","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,2.3,0.24,0.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_3","Tular",NA,NA,"3","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,4.75,0.28,0.62,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_3","Tular",NA,NA,"3","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,3.17,0.18,0.7,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_4","Tular",NA,NA,"4","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,22.3,1.51,0.14,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_4","Tular",NA,NA,"4","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,1.66,0.24,0.61,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_4","Tular",NA,NA,"4","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,5.02,0.28,0.7,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_4","Tular",NA,NA,"4","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,6.17,0.36,0.4,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_5","Tular",NA,NA,"5","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,27.77,2.17,0.12,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_5","Tular",NA,NA,"5","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,7.27,0.6,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_5","Tular",NA,NA,"5","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,15.98,0.76,0.59,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_5","Tular",NA,NA,"5","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,6.34,0.31,0.61,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_6","Tular",NA,NA,"6","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,12.78,0.99,0.32,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_6","Tular",NA,NA,"6","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,4.35,0.41,0.63,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_6","Tular",NA,NA,"6","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,11.5,0.69,0.52,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_6","Tular",NA,NA,"6","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,2.29,0.19,0.49,"https://bg.copernicus.org/articles/12/3805/2015/"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T10002","Site 1_Torrens Island ",NA,NA,"T10002","Tidal marsh",2016,"34.78475","138.5200833",0,0.1,7.660565668,0.563711402,0.561419062,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T10003","Site 1_Torrens Island ",NA,NA,"T10003","Tidal marsh",2016,"34.78475","138.5200833",0,0.1,8.031453245,0.601514106,0.411614472,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T10004","Site 1_Torrens Island ",NA,NA,"T10004","Tidal marsh",2016,"34.78475","138.5200833",0,0.1,6.818496374,0.548177118,0.576737725,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T10005","Site 1_Torrens Island ",NA,NA,"T10005","Mangrove",2016,"34.78475","138.5200833",0,0.1,2.077922084,0.169733915,0.823228943,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T10006","Site 1_Torrens Island ",NA,NA,"T10006","Mangrove",2016,"34.78475","138.5200833",0,0.1,7.812557685,0.679289026,0.334026437,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T10007","Site 1_Torrens Island ",NA,NA,"T10007","Mangrove",2016,"34.78475","138.5200833",0,0.1,6.664214409,0.548563723,0.365459538,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T10008","Site 1_Torrens Island ",NA,NA,"T10008","Mangrove",2016,"34.78475","138.5200833",0,0.1,4.111067674,0.319984093,0.684366255,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T20001","Site 1_Torrens Island ",NA,NA,"T20001","Tidal marsh",2016,"34.78488889","138.5201667",0,0.1,8.596243975,0.692862962,0.478260604,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T20002","Site 1_Torrens Island ",NA,NA,"T20002","Tidal marsh",2016,"34.78488889","138.5201667",0,0.1,8.833608149,0.747314256,0.358297566,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T20003","Site 1_Torrens Island ",NA,NA,"T20003","Tidal marsh",2016,"34.78488889","138.5201667",0,0.1,7.548323509,0.577825404,0.471695463,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T20004","Site 1_Torrens Island ",NA,NA,"T20004","Tidal marsh",2016,"34.78488889","138.5201667",0,0.1,5.577634591,0.456313166,0.555251808,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T20005","Site 1_Torrens Island ",NA,NA,"T20005","Mangrove",2016,"34.78488889","138.5201667",0,0.1,7.738993037,0.632876918,0.414399683,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T20006","Site 1_Torrens Island ",NA,NA,"T20006","Mangrove",2016,"34.78488889","138.5201667",0,0.1,5.860065848,0.488975329,0.490197225,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T20007","Site 1_Torrens Island ",NA,NA,"T20007","Mangrove",2016,"34.78488889","138.5201667",0,0.1,4.690501688,0.412546845,0.553063427,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T20008","Site 1_Torrens Island ",NA,NA,"T20008","Mangrove",2016,"34.78488889","138.5201667",0,0.1,3.948225191,0.345683771,0.571963077,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T30001","Site 1_Torrens Island ",NA,NA,"T30001","Tidal marsh",2016,"34.78491667","138.5201389",0,0.1,9.434004543,0.718023196,0.375207778,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T30002","Site 1_Torrens Island ",NA,NA,"T30002","Tidal marsh",2016,"34.78491667","138.5201389",0,0.1,8.516014564,0.653176882,0.42772891,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T30003","Site 1_Torrens Island ",NA,NA,"T30003","Tidal marsh",2016,"34.78491667","138.5201389",0,0.1,8.060766672,0.644124579,0.422954261,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T30004","Site 1_Torrens Island ",NA,NA,"T30004","Tidal marsh",2016,"34.78491667","138.5201389",0,0.1,5.476846769,0.437489329,0.490992999,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T30005","Site 1_Torrens Island ",NA,NA,"T30005","Mangrove",2016,"34.78491667","138.5201389",0,0.1,2.55659058,0.206426522,0.782047602,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T30006","Site 1_Torrens Island ",NA,NA,"T30006","Mangrove",2016,"34.78491667","138.5201389",0,0.1,6.867742063,0.544039133,0.445434897,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T30007","Site 1_Torrens Island ",NA,NA,"T30007","Mangrove",2016,"34.78491667","138.5201389",0,0.1,3.989073495,0.334840807,0.617720123,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 1_Torrens Island _T30008","Site 1_Torrens Island ",NA,NA,"T30008","Mangrove",2016,"34.78491667","138.5201389",0,0.1,4.458490595,0.355504633,0.695308158,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT40001","Site 2_Port Gawler ",NA,NA,"PGT40001","Tidal marsh",2016,"34.66233333","138.4476111",0,0.1,2.677556513,0.35083138,0.418975388,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT40002","Site 2_Port Gawler ",NA,NA,"PGT40002","Tidal marsh",2016,"34.66233333","138.4476111",0,0.1,1.901549271,0.253456237,0.642190195,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT40003","Site 2_Port Gawler ",NA,NA,"PGT40003","Tidal marsh",2016,"34.66233333","138.4476111",0,0.1,1.89674365,0.24517725,0.665466606,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT40004","Site 2_Port Gawler ",NA,NA,"PGT40004","Tidal marsh",2016,"34.66233333","138.4476111",0,0.1,1.473680365,0.202321239,0.816265914,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT40005","Site 2_Port Gawler ",NA,NA,"PGT40005","Mangrove",2016,"34.66233333","138.4476111",0,0.1,2.764356186,0.363472149,0.508301099,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT40006","Site 2_Port Gawler ",NA,NA,"PGT40006","Mangrove",2016,"34.66233333","138.4476111",0,0.1,3.894424549,0.483991033,0.480647928,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT40007","Site 2_Port Gawler ",NA,NA,"PGT40007","Mangrove",2016,"34.66233333","138.4476111",0,0.1,1.912243485,0.25829797,0.611353925,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT40008","Site 2_Port Gawler ",NA,NA,"PGT40008","Mangrove",2016,"34.66233333","138.4476111",0,0.1,2.278993419,0.313378109,0.560424343,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT50001","Site 2_Port Gawler ",NA,NA,"PGT50001","Tidal marsh",2016,"34.66252778","138.4476944",0,0.1,2.89657116,0.36736414,0.434492995,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT50002","Site 2_Port Gawler ",NA,NA,"PGT50002","Tidal marsh",2016,"34.66252778","138.4476944",0,0.1,2.858621194,0.389842775,0.579323993,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT50003","Site 2_Port Gawler ",NA,NA,"PGT50003","Tidal marsh",2016,"34.66252778","138.4476944",0,0.1,3.183565236,0.398300102,0.530383848,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT50004","Site 2_Port Gawler ",NA,NA,"PGT50004","Tidal marsh",2016,"34.66252778","138.4476944",0,0.1,0.264078356,0.04608829,1.095383896,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT50005","Site 2_Port Gawler ",NA,NA,"PGT50005","Mangrove",2016,"34.66252778","138.4476944",0,0.1,4.594175664,0.433409614,0.440262361,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT50006","Site 2_Port Gawler ",NA,NA,"PGT50006","Mangrove",2016,"34.66252778","138.4476944",0,0.1,1.76619859,0.244136238,0.668649705,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT50007","Site 2_Port Gawler ",NA,NA,"PGT50007","Mangrove",2016,"34.66252778","138.4476944",0,0.1,3.088946809,0.419119064,0.42613736,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT50008","Site 2_Port Gawler ",NA,NA,"PGT50008","Mangrove",2016,"34.66252778","138.4476944",0,0.1,3.388277473,0.436325217,0.389929611,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT60001","Site 2_Port Gawler ",NA,NA,"PGT60001","Tidal marsh",2016,"34.66252778","138.44775",0,0.1,3.054860961,0.385422266,0.58947012,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT60002","Site 2_Port Gawler ",NA,NA,"PGT60002","Tidal marsh",2016,"34.66252778","138.44775",0,0.1,2.379347985,0.308209241,0.520038777,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT60003","Site 2_Port Gawler ",NA,NA,"PGT60003","Tidal marsh",2016,"34.66252778","138.44775",0,0.1,2.899235909,0.364445319,0.527399693,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT60004","Site 2_Port Gawler ",NA,NA,"PGT60004","Tidal marsh",2016,"34.66252778","138.44775",0,0.1,2.279746381,0.277635907,0.479056379,"https://doi.org/10.1071/SR20040"
"Maxwell",NA,"Asanopouos_et_al_2021","Asanopouos_et_al_2021_Site 2_Port Gawler _PGT60005","Site 2_Port Gawler ",NA,NA,"PGT60005","Mangrove",2016,"34.66252778","138.44775",0,0.1,2.805295212,0.349443139,0.497558141,"https://doi.org/10.1071/SR20040"
