"Database","study_id","study_site_core","site_id","file_id","core_latitude","core_longitude","core_id","fraction_nitrogen","fraction_total_nitrogen","depth_min","depth_max","BD_reported_g_cm3","core_year","salinity_class","Habitat_type","fraction_carbon","fraction_carbon_measured","fraction_carbon_modeled","fraction_organic_carbon","OC_perc","N_perc","U_depth_m","L_depth_m","Latitude","Longitude"
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.007703",NA,0,5,0.2914,NA,NA,"mangrove",0.11507,NA,NA,NA,11.507,0.7703,0,0.05,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.006742",NA,5,10,0.1555,NA,NA,"mangrove",0.1118,NA,NA,NA,11.18,0.6742,0.05,0.1,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.00552",NA,10,15,0.2079,NA,NA,"mangrove",0.100384,NA,NA,NA,10.0384,0.552,0.1,0.15,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.004382",NA,15,20,0.2338,NA,NA,"mangrove",0.086006,NA,NA,NA,8.6006,0.4382,0.15,0.2,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.004662",NA,20,25,0.331,NA,NA,"mangrove",0.124835,NA,NA,NA,12.4835,0.4662,0.2,0.25,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.003313",NA,25,30,0.2691,NA,NA,"mangrove",0.093724,NA,NA,NA,9.3724,0.3313,0.25,0.3,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.00322",NA,30,35,0.4716,NA,NA,"mangrove",0.125002,NA,NA,NA,12.5002,0.322,0.3,0.35,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.003659",NA,35,40,0.4346,NA,NA,"mangrove",0.130347,NA,NA,NA,13.0347,0.3659,0.35,0.4,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.003717",NA,40,45,0.3623,NA,NA,"mangrove",0.129401,NA,NA,NA,12.9401,0.3717,0.4,0.45,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.004089",NA,45,50,0.3224,NA,NA,"mangrove",0.149633,NA,NA,NA,14.9633,0.4089,0.45,0.5,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_3_mangrove","Big Creek","6",16.51077,-88.424582,"Big Creek_2_3_mangrove","0.004043",NA,61,66,0.3635,NA,NA,"mangrove",0.125429,NA,NA,NA,12.5429,0.4043,0.61,0.66,16.51077,-88.424582
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.010468",NA,0,5,0.2468,NA,NA,"mangrove",0.251566,NA,NA,NA,25.1566,1.0468,0,0.05,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.00886",NA,5,10,0.2047,NA,NA,"mangrove",0.197268,NA,NA,NA,19.7268,0.886,0.05,0.1,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.009304",NA,10,15,0.1878,NA,NA,"mangrove",0.210165,NA,NA,NA,21.0165,0.9304,0.1,0.15,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.006852",NA,15,20,0.1674,NA,NA,"mangrove",0.206209,NA,NA,NA,20.6209,0.6852,0.15,0.2,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.005938",NA,20,25,0.2009,NA,NA,"mangrove",0.178941,NA,NA,NA,17.8941,0.5938,0.2,0.25,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.004468",NA,25,30,0.3476,NA,NA,"mangrove",0.12305,NA,NA,NA,12.305,0.4468,0.25,0.3,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.003562",NA,30,35,0.4346,NA,NA,"mangrove",0.099066,NA,NA,NA,9.9066,0.3562,0.3,0.35,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.003688",NA,35,40,0.3284,NA,NA,"mangrove",0.123576,NA,NA,NA,12.3576,0.3688,0.35,0.4,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.00455",NA,40,45,0.3889,NA,NA,"mangrove",0.170669,NA,NA,NA,17.0669,0.455,0.4,0.45,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.004083",NA,45,50,0.3203,NA,NA,"mangrove",0.152274,NA,NA,NA,15.2274,0.4083,0.45,0.5,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.005385",NA,68,73,0.2716,NA,NA,"mangrove",0.181294,NA,NA,NA,18.1294,0.5385,0.68,0.73,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.00064",NA,122,127,1.0836,NA,NA,"mangrove",0.02171,NA,NA,NA,2.171,0.064,1.22,1.27,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_4_mangrove","Big Creek","6",16.510987,-88.424456,"Big Creek_2_4_mangrove","0.000681",NA,151,156,1.3417,NA,NA,"mangrove",0.009248,NA,NA,NA,0.9248,0.0681,1.51,1.56,16.510987,-88.424456
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.008765",NA,0,5,0.1991,NA,NA,"mangrove",0.223289,NA,NA,NA,22.3289,0.8765,0,0.05,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.00879",NA,5,10,0.2809,NA,NA,"mangrove",0.183572,NA,NA,NA,18.3572,0.879,0.05,0.1,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.00775",NA,10,15,0.1675,NA,NA,"mangrove",0.230939,NA,NA,NA,23.0939,0.775,0.1,0.15,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.006329",NA,15,20,0.2219,NA,NA,"mangrove",0.162633,NA,NA,NA,16.2633,0.6329,0.15,0.2,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.005568",NA,20,25,0.2578,NA,NA,"mangrove",0.168455,NA,NA,NA,16.8455,0.5568,0.2,0.25,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.004644",NA,25,30,0.3374,NA,NA,"mangrove",0.150069,NA,NA,NA,15.0069,0.4644,0.25,0.3,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.004409",NA,30,35,0.4011,NA,NA,"mangrove",0.165579,NA,NA,NA,16.5579,0.4409,0.3,0.35,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.004641",NA,35,40,0.3458,NA,NA,"mangrove",0.173117,NA,NA,NA,17.3117,0.4641,0.35,0.4,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.003667",NA,40,45,0.4114,NA,NA,"mangrove",0.133878,NA,NA,NA,13.3878,0.3667,0.4,0.45,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.003901",NA,45,50,0.3221,NA,NA,"mangrove",0.149435,NA,NA,NA,14.9435,0.3901,0.45,0.5,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_5_mangrove","Big Creek","6",16.51119,-88.424355,"Big Creek_2_5_mangrove","0.00574",NA,65,70,0.235,NA,NA,"mangrove",0.237452,NA,NA,NA,23.7452,0.574,0.65,0.7,16.51119,-88.424355
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.008704",NA,0,5,0.1869,NA,NA,"mangrove",0.222434,NA,NA,NA,22.2434,0.8704,0,0.05,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.005856",NA,5,10,0.2079,NA,NA,"mangrove",0.227217,NA,NA,NA,22.7217,0.5856,0.05,0.1,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.007661",NA,10,15,0.2223,NA,NA,"mangrove",0.202633,NA,NA,NA,20.2633,0.7661,0.1,0.15,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.006607",NA,15,20,0.2592,NA,NA,"mangrove",0.196925,NA,NA,NA,19.6925,0.6607,0.15,0.2,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.005385",NA,20,25,0.2987,NA,NA,"mangrove",0.178354,NA,NA,NA,17.8354,0.5385,0.2,0.25,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.005327",NA,25,30,0.2924,NA,NA,"mangrove",0.17231,NA,NA,NA,17.231,0.5327,0.25,0.3,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.005344",NA,30,35,0.3024,NA,NA,"mangrove",0.17472,NA,NA,NA,17.472,0.5344,0.3,0.35,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.004763",NA,35,40,0.3681,NA,NA,"mangrove",0.153898,NA,NA,NA,15.3898,0.4763,0.35,0.4,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.004784",NA,40,45,0.3442,NA,NA,"mangrove",0.152524,NA,NA,NA,15.2524,0.4784,0.4,0.45,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.004647",NA,45,50,0.3768,NA,NA,"mangrove",0.134037,NA,NA,NA,13.4037,0.4647,0.45,0.5,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.004325",NA,72,77,0.5394,NA,NA,"mangrove",0.125713,NA,NA,NA,12.5713,0.4325,0.72,0.77,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Big Creek_Big Creek_2_6_mangrove","Big Creek","6",16.511387,-88.424259,"Big Creek_2_6_mangrove","0.00123",NA,130,135,0.9477,NA,NA,"mangrove",0.05224,NA,NA,NA,5.224,0.123,1.3,1.35,16.511387,-88.424259
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.008632",NA,0,5,0.1564,NA,NA,"mangrove",0.395716,NA,NA,NA,39.5716,0.8632,0,0.05,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.012079",NA,5,10,0.1691,NA,NA,"mangrove",0.382712,NA,NA,NA,38.2712,1.2079,0.05,0.1,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.012137",NA,10,15,0.2184,NA,NA,"mangrove",0.37008,NA,NA,NA,37.008,1.2137,0.1,0.15,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.012809",NA,15,20,0.1697,NA,NA,"mangrove",0.384079,NA,NA,NA,38.4079,1.2809,0.15,0.2,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.011769",NA,20,25,0.253,NA,NA,"mangrove",0.328549,NA,NA,NA,32.8549,1.1769,0.2,0.25,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.011191",NA,25,30,0.2257,NA,NA,"mangrove",0.313014,NA,NA,NA,31.3014,1.1191,0.25,0.3,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.010792",NA,30,35,0.1793,NA,NA,"mangrove",0.300932,NA,NA,NA,30.0932,1.0792,0.3,0.35,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.010411",NA,35,40,0.1698,NA,NA,"mangrove",0.300541,NA,NA,NA,30.0541,1.0411,0.35,0.4,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.00875",NA,40,45,0.1669,NA,NA,"mangrove",0.285588,NA,NA,NA,28.5588,0.875,0.4,0.45,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.007347",NA,45,50,0.1657,NA,NA,"mangrove",0.212481,NA,NA,NA,21.2481,0.7347,0.45,0.5,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.0067",NA,72.5,77.5,0.1901,NA,NA,"mangrove",0.19971,NA,NA,NA,19.971,0.67,0.725,0.775,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.00349",NA,122.5,127.5,0.212,NA,NA,"mangrove",0.09604,NA,NA,NA,9.604,0.349,1.225,1.275,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.00209",NA,172.5,177.5,0.5782,NA,NA,"mangrove",0.03871,NA,NA,NA,3.871,0.209,1.725,1.775,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.00203",NA,222.5,227.5,0.7408,NA,NA,"mangrove",0.04,NA,NA,NA,4,0.203,2.225,2.275,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_1_mangrove","Payne's Creek","6",16.281376,-88.593427,"Payne's Creek_1_1_mangrove","0.001304",NA,272.5,277.5,1.0101,NA,NA,"mangrove",0.047698,NA,NA,NA,4.7698,0.1304,2.725,2.775,16.281376,-88.593427
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.01479",NA,0,5,0.1331,NA,NA,"mangrove",0.39914,NA,NA,NA,39.914,1.479,0,0.05,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.01511",NA,5,10,0.2571,NA,NA,"mangrove",0.353277,NA,NA,NA,35.3277,1.511,0.05,0.1,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.013306",NA,10,15,0.1582,NA,NA,"mangrove",0.33354,NA,NA,NA,33.354,1.3306,0.1,0.15,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.011898",NA,15,20,0.1684,NA,NA,"mangrove",0.349017,NA,NA,NA,34.9017,1.1898,0.15,0.2,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.011509",NA,20,25,0.177,NA,NA,"mangrove",0.32943,NA,NA,NA,32.943,1.1509,0.2,0.25,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.011156",NA,25,30,0.1632,NA,NA,"mangrove",0.30719,NA,NA,NA,30.719,1.1156,0.25,0.3,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.010482",NA,30,35,0.1916,NA,NA,"mangrove",0.275664,NA,NA,NA,27.5664,1.0482,0.3,0.35,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.008204",NA,35,40,0.1769,NA,NA,"mangrove",0.21612,NA,NA,NA,21.612,0.8204,0.35,0.4,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.007566",NA,40,45,0.1738,NA,NA,"mangrove",0.18953,NA,NA,NA,18.953,0.7566,0.4,0.45,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.005711",NA,45,48,0.0957,NA,NA,"mangrove",0.16684,NA,NA,NA,16.684,0.5711,0.45,0.48,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.00277",NA,72.5,77.5,0.644,NA,NA,"mangrove",0.04102,NA,NA,NA,4.102,0.277,0.725,0.775,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.0022",NA,119,124,0.7533,NA,NA,"mangrove",0.03454,NA,NA,NA,3.454,0.22,1.19,1.24,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.0017",NA,172.5,177.5,0.7546,NA,NA,"mangrove",0.0319,NA,NA,NA,3.19,0.17,1.725,1.775,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.00096",NA,222.5,227.5,0.8959,NA,NA,"mangrove",0.02299,NA,NA,NA,2.299,0.096,2.225,2.275,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_2_mangrove","Payne's Creek","6",16.281201,-88.593547,"Payne's Creek_1_2_mangrove","0.000946",NA,272.5,277.5,1.2448,NA,NA,"mangrove",0.018566,NA,NA,NA,1.8566,0.0946,2.725,2.775,16.281201,-88.593547
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_3_mangrove","Payne's Creek","6",16.280991,-88.593585,"Payne's Creek_1_3_mangrove","0.014766",NA,0,5,0.1488,NA,NA,"mangrove",0.42133,NA,NA,NA,42.133,1.4766,0,0.05,16.280991,-88.593585
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_3_mangrove","Payne's Creek","6",16.280991,-88.593585,"Payne's Creek_1_3_mangrove","0.011726",NA,5,10,0.1569,NA,NA,"mangrove",0.391288,NA,NA,NA,39.1288,1.1726,0.05,0.1,16.280991,-88.593585
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_3_mangrove","Payne's Creek","6",16.280991,-88.593585,"Payne's Creek_1_3_mangrove","0.010799",NA,10,15,0.1559,NA,NA,"mangrove",0.359385,NA,NA,NA,35.9385,1.0799,0.1,0.15,16.280991,-88.593585
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_3_mangrove","Payne's Creek","6",16.280991,-88.593585,"Payne's Creek_1_3_mangrove","0.012639",NA,15,20,0.1758,NA,NA,"mangrove",0.374689,NA,NA,NA,37.4689,1.2639,0.15,0.2,16.280991,-88.593585
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_3_mangrove","Payne's Creek","6",16.280991,-88.593585,"Payne's Creek_1_3_mangrove","0.010823",NA,20,25,0.1821,NA,NA,"mangrove",0.376019,NA,NA,NA,37.6019,1.0823,0.2,0.25,16.280991,-88.593585
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_3_mangrove","Payne's Creek","6",16.280991,-88.593585,"Payne's Creek_1_3_mangrove","0.014212",NA,25,30,0.1622,NA,NA,"mangrove",0.347391,NA,NA,NA,34.7391,1.4212,0.25,0.3,16.280991,-88.593585
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_3_mangrove","Payne's Creek","6",16.280991,-88.593585,"Payne's Creek_1_3_mangrove","0.007401",NA,30,35,0.2378,NA,NA,"mangrove",0.234674,NA,NA,NA,23.4674,0.7401,0.3,0.35,16.280991,-88.593585
"CCN","Morrissette_et_al_2023","Morrissette_et_al_2023_Payne's Creek_Payne's Creek_1_3_mangrove","Payne's Creek","6",16.280991,-88.593585,"Payne's Creek_1_3_mangrove","0.009505",NA,35,40,0.1233,NA,NA,"mangrove",0.291198,NA,NA,NA,29.1198,0.9505,0.35,0.4,16.280991,-88.593585
