study_id,DOI,site_id,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,OC_perc,N_perc,LOI,BD_reported_g_cm3,notes
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 4_Port Wakefield,PWT12007,"Transect 3, Position 7",Mangrove,A marina,2016,34.19122222,138.1458333,0,0.1,2.591430231,0.233879713,NA,0.840735987,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 4_Port Wakefield,PWT12008,"Transect 3, Position 8",Mangrove,A marina,2016,34.19122222,138.1458333,0,0.1,2.350559984,0.225328144,NA,0.872169088,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT130001,"Transect 1, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,3.343730615,0.353747051,NA,0.654524703,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT130002,"Transect 1, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,2.737904656,0.31204126,NA,0.729725414,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT130003,"Transect 1, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,3.095430228,0.334951403,NA,0.696700763,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT130004,"Transect 1, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,2.957834017,0.337889646,NA,0.688146185,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT130005,"Transect 1, Position 5",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,3.622017373,0.394466386,NA,0.587679627,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT130006,"Transect 1, Position 6",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,2.016362703,0.250459151,NA,0.733704288,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT130007,"Transect 1, Position 7",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,7.693371146,0.689736931,NA,0.272751784,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT130008,"Transect 1, Position 8",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,2.97110526,0.31,NA,0.710825765,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT140001,"Transect 2, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,1.874379365,0.21759233,NA,0.755787036,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT140002,"Transect 2, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,2.782992807,0.318209765,NA,0.701873299,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT140003,"Transect 2, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,1.804547007,0.229778749,NA,0.825815211,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT140004,"Transect 2, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,2.932616587,0.342935522,NA,0.63164618,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT140005,"Transect 2, Position 5",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,1.650474908,0.175799752,NA,0.875750074,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT140006,"Transect 2, Position 6",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,7.387428899,0.680183045,NA,0.301598617,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT140007,"Transect 2, Position 7",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,7.92266881,0.676184631,NA,0.383364469,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT140008,"Transect 2, Position 8",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,5.767851188,0.555,NA,0.336612705,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT150001,"Transect 3, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,3.303584391,0.363661921,NA,0.643383857,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT150002,"Transect 3, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,1.840628488,0.232210387,NA,0.827008873,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT150003,"Transect 3, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,2.698498622,0.331987398,NA,0.656116253,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT150004,"Transect 3, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.15725,137.9391667,0,0.1,2.718388546,0.336890269,NA,0.657508859,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT150005,"Transect 3, Position 5",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,3.036087044,0.353492785,NA,0.621102165,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT150006,"Transect 3, Position 6",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,3.501116442,0.401555108,NA,0.530582792,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT150007,"Transect 3, Position 7",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,3.424084729,0.383147993,NA,0.780058165,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 5_Port Pirie,PPT150008,"Transect 3, Position 8",Mangrove,A marina,2016,33.15725,137.9391667,0,0.1,2.427619247,0.28,NA,0.7679226,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT16001,"Transect 1, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77536111,138.5125,0,0.1,10.51678346,0.845959363,NA,0.248082768,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT16002,"Transect 1, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77536111,138.5125,0,0.1,8.733133525,0.752430155,NA,0.292845095,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT16003,"Transect 1, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77536111,138.5125,0,0.1,5.605938838,0.468127013,NA,0.411415528,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT16004,"Transect 1, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77536111,138.5125,0,0.1,7.607935398,0.616513581,NA,0.380778201,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT16005,"Transect 1, Position 5",Mangrove,A marina,2016,34.77536111,138.5125,0,0.1,5.537692314,0.489029313,NA,0.540927863,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT16006,"Transect 1, Position 6",Mangrove,A marina,2016,34.77536111,138.5125,0,0.1,4.589633556,0.409294136,NA,0.554834026,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT16007,"Transect 1, Position 7",Mangrove,A marina,2016,34.77536111,138.5125,0,0.1,5.828585422,0.590593056,NA,0.360068164,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT16008,"Transect 1, Position 8",Mangrove,A marina,2016,34.77536111,138.5125,0,0.1,5.054893666,0.442102286,NA,0.399021337,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT17001,"Transect 2, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77486111,138.5135278,0,0.1,9.289221561,0.77015968,NA,0.337408479,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT17002,"Transect 2, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77486111,138.5135278,0,0.1,7.883161115,0.643216062,NA,0.357820101,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT17003,"Transect 2, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77486111,138.5135278,0,0.1,6.864481886,0.526346994,NA,0.354577319,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT17004,"Transect 2, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77486111,138.5135278,0,0.1,6.408939688,0.522160373,NA,0.340173796,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT17005,"Transect 2, Position 5",Mangrove,A marina,2016,34.77486111,138.5135278,0,0.1,6.51773455,0.542073649,NA,0.488108316,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT17006,"Transect 2, Position 6",Mangrove,A marina,2016,34.77486111,138.5135278,0,0.1,7.194082614,0.589286989,NA,0.357641051,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT17007,"Transect 2, Position 7",Mangrove,A marina,2016,34.77486111,138.5135278,0,0.1,5.267036211,0.467673862,NA,0.491868352,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT17008,"Transect 2, Position 8",Mangrove,A marina,2016,34.77486111,138.5135278,0,0.1,4.115656309,0.358255367,NA,0.542817828,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT18001,"Transect 3, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77477778,138.5135,0,0.1,9.643464844,0.7737569,NA,0.252678367,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT18002,"Transect 3, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77477778,138.5135,0,0.1,10.17214201,0.801536809,NA,0.168047726,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT18003,"Transect 3, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77477778,138.5135,0,0.1,8.845735999,0.673120722,NA,0.325969218,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT18004,"Transect 3, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,34.77477778,138.5135,0,0.1,9.683984517,0.807070472,NA,0.284807771,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT18005,"Transect 3, Position 5",Mangrove,A marina,2016,34.77477778,138.5135,0,0.1,4.594907435,0.383420402,NA,0.5125386,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT18006,"Transect 3, Position 6",Mangrove,A marina,2016,34.77477778,138.5135,0,0.1,7.451090767,0.656515325,NA,0.423372043,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT18007,"Transect 3, Position 7",Mangrove,A marina,2016,34.77477778,138.5135,0,0.1,4.501408425,0.423172249,NA,0.486815182,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 6_Mutton Cove,MCT18008,"Transect 3, Position 8",Mangrove,A marina,2016,34.77477778,138.5135,0,0.1,5.154379852,0.469845274,NA,0.374690525,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT19001,"Transect 1, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55516667,137.9455,0,0.1,10.46164856,1.006699798,NA,0.279217453,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT19002,"Transect 1, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55516667,137.9455,0,0.1,11.19868414,1.127064414,NA,0.245416922,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT19003,"Transect 1, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55516667,137.9455,0,0.1,12.60675504,1.124995574,NA,0.186967269,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT19004,"Transect 1, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55516667,137.9455,0,0.1,14.42834422,1.381188411,NA,0.163631176,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT19005,"Transect 1, Position 5",Mangrove,A marina,2016,33.55516667,137.9455,0,0.1,15.37871944,1.45487053,NA,0.183704593,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT19006,"Transect 1, Position 6",Mangrove,A marina,2016,33.55516667,137.9455,0,0.1,7.336,0.772610408,NA,0.353045453,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT19007,"Transect 1, Position 7",Mangrove,A marina,2016,33.55516667,137.9455,0,0.1,18.36001594,1.56807635,NA,0.146959696,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT19008,"Transect 1, Position 8",Mangrove,A marina,2016,33.55516667,137.9455,0,0.1,15.98,0.841,NA,0.229342273,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT20001,"Transect 2, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55525,137.9454444,0,0.1,11.63483415,1.07914889,NA,0.230854245,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT20002,"Transect 2, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55525,137.9454444,0,0.1,15.10589798,1.439868354,NA,0.271757065,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT20003,"Transect 2, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55525,137.9454444,0,0.1,11.45217513,1.038247242,NA,0.297400906,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT20004,"Transect 2, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55525,137.9454444,0,0.1,14.12497254,1.258748643,NA,0.259919916,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT20005,"Transect 2, Position 5",Mangrove,A marina,2016,33.55525,137.9454444,0,0.1,15.68768799,1.420762237,NA,0.202584348,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT20006,"Transect 2, Position 6",Mangrove,A marina,2016,33.55525,137.9454444,0,0.1,11.40574804,0.925927127,NA,0.243049492,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT20007,"Transect 2, Position 7",Mangrove,A marina,2016,33.55525,137.9454444,0,0.1,14.56834192,1.150382123,NA,0.172046493,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT20008,"Transect 2, Position 8",Mangrove,A marina,2016,33.55525,137.9454444,0,0.1,15.79177109,1.377364267,NA,0.247883824,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT21001,"Transect 3, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55525,137.9454444,0,0.1,8.286575807,0.806292966,NA,0.375963764,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT21002,"Transect 3, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55525,137.9454444,0,0.1,5.91001518,0.67163492,NA,0.394744048,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT21003,"Transect 3, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55525,137.9454444,0,0.1,9.23507879,1.001040124,NA,0.216490511,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT21004,"Transect 3, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.55525,137.9454444,0,0.1,7.350072788,0.791142497,NA,0.248142451,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT21005,"Transect 3, Position 5",Mangrove,A marina,2016,33.55525,137.9454444,0,0.1,16.78166037,1.432412439,NA,0.229322379,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT21006,"Transect 3, Position 6",Mangrove,A marina,2016,33.55525,137.9454444,0,0.1,17.62325688,1.363445321,NA,0.208353715,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT21007,"Transect 3, Position 7",Mangrove,A marina,2016,33.55525,137.9454444,0,0.1,2.35908591,0.282784438,NA,0.570152689,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 7_Port Broughton,PBT21008,"Transect 3, Position 8",Mangrove,A marina,2016,33.55525,137.9454444,0,0.1,1.807577403,0.226589355,NA,0.640121181,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT22001,"Transect 1, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49086111,137.7542222,0,0.1,1.366943545,0.173830152,NA,0.962191103,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT22002,"Transect 1, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49086111,137.7542222,0,0.1,0.838150905,0.107458153,NA,1.069640584,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT22003,"Transect 1, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49086111,137.7542222,0,0.1,0.782567759,0.105492431,NA,1.050004843,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT22004,"Transect 1, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49086111,137.7542222,0,0.1,0.765935545,0.101563927,NA,0.969532125,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT22005,"Transect 1, Position 5",Mangrove,A marina,2016,32.49086111,137.7542222,0,0.1,1.67155294,0.202493275,NA,0.782107285,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT22006,"Transect 1, Position 6",Mangrove,A marina,2016,32.49086111,137.7542222,0,0.1,1.306641427,0.165131581,NA,0.801464505,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT22007,"Transect 1, Position 7",Mangrove,A marina,2016,32.49086111,137.7542222,0,0.1,1.287332582,0.163701053,NA,0.868050954,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT22008,"Transect 1, Position 8",Mangrove,A marina,2016,32.49086111,137.7542222,0,0.1,0.704,0.316,NA,1.066835478,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT23001,"Transect 2, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.57611111,137.8319722,0,0.1,0.909561407,0.117029036,NA,0.925863987,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT23002,"Transect 2, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.57611111,137.8319722,0,0.1,1.014998188,0.12904316,NA,0.985586879,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT23003,"Transect 2, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.57611111,137.8319722,0,0.1,0.810696574,0.106532119,NA,0.91303212,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT23004,"Transect 2, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.57611111,137.8319722,0,0.1,1.188462481,0.148450107,NA,0.865723313,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT23005,"Transect 2, Position 5",Mangrove,A marina,2016,32.57611111,137.8319722,0,0.1,1.078302242,0.138038309,NA,0.752623832,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT23006,"Transect 2, Position 6",Mangrove,A marina,2016,32.57611111,137.8319722,0,0.1,1.404082483,0.175916173,NA,0.787618025,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT23007,"Transect 2, Position 7",Mangrove,A marina,2016,32.57611111,137.8319722,0,0.1,1.083256857,0.138187201,NA,0.759606755,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT23008,"Transect 2, Position 8",Mangrove,A marina,2016,32.57611111,137.8319722,0,0.1,0.954,0.135250839,NA,0.873322961,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT24001,"Transect 3, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.57625,137.8318611,0,0.1,0.766778251,0.107583139,NA,0.965951138,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT24002,"Transect 3, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.57625,137.8318611,0,0.1,0.831080039,0.11589689,NA,1.007828783,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT24003,"Transect 3, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.57625,137.8318611,0,0.1,0.998855012,0.135151976,NA,0.869105355,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT24004,"Transect 3, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.57625,137.8318611,0,0.1,0.904926731,0.121819788,NA,0.884861695,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT24005,"Transect 3, Position 5",Mangrove,A marina,2016,32.57625,137.8318611,0,0.1,1.223454861,0.163876704,NA,0.697357278,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT24006,"Transect 3, Position 6",Mangrove,A marina,2016,32.57625,137.8318611,0,0.1,1.465108818,0.163718716,NA,0.674299705,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT24007,"Transect 3, Position 7",Mangrove,A marina,2016,32.57625,137.8318611,0,0.1,0.958208343,0.124868991,NA,0.869204827,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 8_Port Patterson ,PPAT24008,"Transect 3, Position 8",Mangrove,A marina,2016,32.57625,137.8318611,0,0.1,1.276572235,0.160931877,NA,0.799773483,GPS was taken from the centre core of each transect
