Database,Source,originalsource,Site,Habitat_type,Latitude,Longitude,Site_name,Plot,Year collected,Depth,U_depth_cm,L_depth_cm,Center Depth (cm),BD_reported_g_cm3,Gamma Year,fractionC,fractionOM,fraction inorgC,fracCmodeled,fractionN,notes,DOI,N_perc,OC_perc,C/N,N density mg cm-3,NAVD88
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,0-1,0,1,0.5,0.139026181,2016.542466,0.156705484,,,,0.010778321,,,1.077832103,15.67054844,14.53895129,1.49846881,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,2-Jan,1,2,1.5,0.193390833,2011.659811,0.130886936,,,,0.008628997,,,0.862899721,13.08869362,15.1682673,1.668768958,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,3-Feb,2,3,2.5,0.178402504,2007.372357,0.129329014,,,,0.008132703,,,0.813270271,12.93290138,15.90234126,1.450894528,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,4-Mar,3,4,3.5,0.217038543,2003.921861,0.109492397,,,,0.007450847,,,0.745084703,10.94923973,14.6952953,1.617120984,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,5-Apr,4,5,4.5,0.238271805,2000.902457,0.086989832,,,,0.006453109,,,0.645310938,8.698983192,13.48029713,1.53759402,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,10-Sep,9,10,9.5,0.156611594,1985.392533,0.040913987,,,,0.003733381,,,0.373338133,4.091398716,10.95896281,0.584690801,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,14-15,14,15,14.5,0.336260893,1975.016768,0.027788699,,,,0.002327203,,,0.232720256,2.778869867,11.94081648,0.782547211,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,19-20,19,20,19.5,0.30609186,1961.054032,0.052539959,,,,0.003932732,,,0.393273175,5.253995895,13.35965998,1.203777176,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,24-25,24,25,24.5,0.719909742,1933.688165,0.010835165,,,,0.000990275,,,0.099027455,1.083516479,10.94157656,0.712908296,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,29-30,29,30,29.5,0.343147488,1898.898607,0.029102824,,,,0.002471833,,,0.247183293,2.910282373,11.77378267,0.848203261,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,34-35,34,35,34.5,0.21417968,,0.141562033,,,,0.008292279,,,0.829227865,14.15620327,17.07154797,1.776037588,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,39-40,39,40,39.5,0.386728092,,0.071866083,,,,0.005006881,,,0.500688076,7.186608315,14.35346408,1.936301443,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,44-45,44,45,44.5,0.479374468,,0.093666849,,,,0.005711201,,,0.571120143,9.366684914,16.40055079,2.737804147,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,49-50,49,50,49.5,1.60150227,,0.004101265,,,,0.000428205,,,0.042820513,0.410126507,9.577804565,0.685771488,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,54-56,54,56,55,1.296918984,,0.007718075,,,,0.000819452,,,0.081945151,0.771807492,9.418586475,1.06276222,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,60-62,60,62,61,1.548688198,,0.007976473,,,,0.000715771,,,0.071577139,0.797647297,11.14388346,1.108506704,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,66-68,66,68,67,0.625991002,,0.057642426,,,,0.004436657,,,0.443665653,5.764242649,12.99231213,2.777307067,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,72-74,72,74,73,0.263719697,,0.278875141,,,,0.016582321,,,1.658232093,27.88751411,16.81761813,4.373084651,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,78-80,78,80,79,0.250235681,,0.269666977,,,,0.017480979,,,1.748097897,26.96669769,15.42630864,4.374364677,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,84-86,84,86,85,0.209338,,0.260178108,,,,0.016085428,,,1.6085428,26.01781082,16.17477062,3.367291327,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,90-92,90,92,91,0.21882594,,0.328750382,,,,0.016592028,,,1.659202814,32.87503815,19.81375506,3.630766154,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,96-98,96,98,97,0.21574061,,0.273151684,,,,0.01719328,,,1.719328046,27.31516838,15.88711849,3.709288814,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.76333,-69.77065,1. Maine,1,,102-104,102,104,103,0.217510961,,0.258739185,,,,0.017999703,,,1.799970269,25.87391853,14.37463661,3.91513263,1.723
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,0-1,0,1,0.5,0.205707805,2016.545205,0.19233202,,,,0.011010133,,,1.101013303,19.23320198,17.46863724,2.264870298,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,2-Jan,1,2,1.5,0.125154368,2007.015346,0.176114578,,,,0.009761029,,,0.976102948,17.61145782,18.04262333,1.221635476,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,3-Feb,2,3,2.5,0.251062413,2000.174999,0.214772377,,,,0.012603675,,,1.260367513,21.4772377,17.04045644,3.164309091,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,4-Mar,3,4,3.5,0.221091845,1995.014675,0.241402626,,,,0.01332273,,,1.332273006,24.1402626,18.11960648,2.945546969,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,5-Apr,4,5,4.5,0.140985257,1989.812168,0.239775772,,,,0.014547353,,,1.454735279,23.97757721,16.4824333,2.050962272,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,10-Sep,9,10,9.5,0.19601105,1975.433231,0.213329964,,,,0.016544157,,,1.654415727,21.33299637,12.89458026,3.242837638,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,14-15,14,15,14.5,0.292459908,1960.375333,0.203047524,,,,0.016437261,,,1.64372611,20.30475235,12.35288058,4.807239869,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,19-20,19,20,19.5,0.187278614,1916.532113,0.155070829,,,,0.010583509,,,1.058350921,15.50708294,14.65211834,1.982064936,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,24-25,24,25,24.5,0.234508286,,0.202882977,,,,0.016256962,,,1.625696182,20.28829765,12.47975967,3.812392252,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,29-30,29,30,29.5,0.299602194,,0.166484833,,,,0.014714742,,,1.471474171,16.64848328,11.31415257,4.4085689,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,34-35,34,35,34.5,0.273425584,,0.127282457,,,,0.011701986,,,1.17019856,12.72824574,10.87699658,3.199622247,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,39-40,39,40,39.5,0.268382395,,0.154165516,,,,0.013981838,,,1.398183823,15.41655159,11.02612642,3.752479231,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,44-45,44,45,44.5,0.214653317,,0.21414484,,,,0.019025667,,,1.902566671,21.41448402,11.25557614,4.083922467,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,49-50,49,50,49.5,0.302710658,,0.242924175,,,,0.021980586,,,2.198058605,24.29241753,11.05176062,6.653757666,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,54-56,54,56,55,0.210487389,,0.252722397,,,,0.021888132,,,2.18881321,25.27223969,11.54609246,4.607175776,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,60-62,60,62,61,0.184818507,,0.234812164,,,,0.019300165,,,1.930016518,23.48121643,12.16632926,3.567027713,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,66-68,66,68,67,0.247574066,,0.206184807,,,,0.018347938,,,1.834793806,20.61848068,11.23749198,4.542473628,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,72-74,72,74,73,0.281943118,,0.15795022,,,,0.014524053,,,1.452405334,15.79502201,10.8750785,4.094956885,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,78-80,78,80,79,0.27731573,,0.156460056,,,,0.013218588,,,1.321858764,15.64600563,11.83636714,3.665722281,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,84-86,84,86,85,0.40007574,,0.110259724,,,,0.009035697,,,0.903569698,11.02597237,12.20268053,3.614963156,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,90-92,90,92,91,0.225552425,,0.143292379,,,,0.012013423,,,1.201342344,14.32923794,11.92768906,2.709656789,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,96-98,96,98,97,0.226085722,,0.144453449,,,,0.011733316,,,1.173331618,14.44534492,12.31139151,2.65273526,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74254,-69.8041,1. Maine,7,,102-104,102,104,103,0.289093927,,0.10820878,,,,0.009299494,,,0.929949403,10.82087803,11.63598578,2.688427248,1.566
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,0-1,0,1,0.5,0.182964752,2016.545205,0.171000099,,,,0.010318757,,,1.03187573,17.10000992,16.57177258,1.88796887,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,2-Jan,1,2,1.5,0.330651532,2010.42801,0.189320946,,,,0.010716639,,,1.071663857,18.93209457,17.66607548,3.543472961,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,3-Feb,2,3,2.5,0.29651321,2007.42237,0.237630138,,,,0.01214054,,,1.214053988,23.76301384,19.57327604,3.599830451,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,4-Mar,3,4,3.5,0.165202791,2005.349758,0.232794972,,,,0.014246024,,,1.424602389,23.27949715,16.34104879,2.353482907,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,5-Apr,4,5,4.5,0.168946829,2001.884982,0.234614754,,,,0.017257119,,,1.725711942,23.46147537,13.59524426,2.915535604,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,10-Sep,9,10,9.5,0.228046624,1977.528346,0.127733383,,,,0.00761573,,,0.761572957,12.77333832,16.77231078,1.736741418,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,14-15,14,15,14.5,0.240353855,1950.283308,0.163059788,,,,0.013062669,,,1.306266904,16.30597878,12.48288441,3.13966286,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,19-20,19,20,19.5,0.437834517,1904.305588,0.116593638,,,,0.009268895,,,0.926889539,11.65936375,12.57902183,4.058242336,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,24-25,24,25,24.5,0.261328992,,0.200897675,,,,0.013943021,,,1.39430213,20.08976746,14.40847506,3.643715702,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,29-30,29,30,29.5,0.338095776,,0.140686855,,,,0.010605,,,1.060500026,14.06868553,13.26608693,3.585505792,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,34-35,34,35,34.5,0.185158819,,0.286695156,,,,0.016362582,,,1.636258245,28.66951561,17.52138802,3.029676442,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,39-40,39,40,39.5,0.179561634,,0.199943428,,,,0.014732052,,,1.473205209,19.9943428,13.57200116,2.645311345,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,44-45,44,45,44.5,0.272301763,,0.169057694,,,,0.013686085,,,1.368608475,16.90576935,12.35252423,3.726745006,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,49-50,49,50,49.5,0.327802411,,0.146807556,,,,0.011987453,,,1.198745251,14.68075562,12.24676853,3.929515835,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,54-56,54,56,55,0.204948039,,0.243677387,,,,0.018765134,,,1.876513362,24.36773872,12.98564626,3.845877337,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,60-62,60,62,61,0.197101387,,0.221408024,,,,0.019129664,,,1.912966371,22.14080238,11.57406775,3.77048325,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,66-68,66,68,67,0.279854371,,0.166830883,,,,0.015226194,,,1.522619367,16.6830883,10.95683443,4.261116852,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,72-74,72,74,73,0.212419069,,0.203720398,,,,0.015632542,,,1.563254237,20.37203979,13.03181486,3.320650096,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,78-80,78,80,79,0.192263968,,0.205838432,,,,0.012232233,,,1.223223329,20.58384323,16.82754306,2.35181771,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,84-86,84,86,85,0.186358738,,0.175667572,,,,0.010861167,,,1.086116672,17.5667572,16.1739136,2.024073323,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,90-92,90,92,91,0.215324808,,0.160308781,,,,0.011396894,,,1.139689445,16.03087807,14.06600555,2.454034109,1.588
Weston,Weston et al 2023,Weston et al 2023,Maine,Salt marsh,43.74079,-69.80331,1. Maine,8,,96-98,96,98,97,0.231775442,,0.134195137,,,,0.008904288,,,0.890428841,13.4195137,15.07084349,2.063795382,1.588
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,0-1,0,1,0.5,0.469149287,2015.405479,0.059286876,,,,0.005289779,,,0.528977931,5.928687572,11.20781649,2.481696192,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,2-Jan,1,2,1.5,0.417603318,2013.742954,0.072639542,,,,0.005660188,,,0.56601876,7.263954163,12.83341591,2.363713122,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,3-Feb,2,3,2.5,0.337368885,2011.577898,0.072709737,,,,0.006063422,,,0.606342196,7.270973682,11.99153502,2.045609906,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,4-Mar,3,4,3.5,0.312641187,2009.664222,0.087340441,,,,0.006560072,,,0.656007171,8.734044075,13.31394604,2.050948606,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,5-Apr,4,5,4.5,0.287781991,2006.727972,0.077931547,,,,0.006464484,,,0.646448374,7.793154716,12.05533966,1.860362001,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,10-Sep,9,10,9.5,0.415635719,1991.066088,0.056490712,,,,0.004720752,,,0.472075194,5.649071217,11.96646485,1.962113127,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,14-15,14,15,14.5,0.457599386,1976.382498,0.082323694,,,,0.005445534,,,0.544553399,8.232369423,15.11765318,2.49187301,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,19-20,19,20,19.5,0.614795414,,0.04786303,,,,0.004148841,,,0.41488412,4.786303043,11.53648166,2.550688543,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,24-25,24,25,24.5,0.432656177,1945.233762,0.0609096,,,,0.005050951,,,0.505095065,6.090960026,12.05903691,2.185324998,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,29-30,29,30,29.5,0.466300165,1924.455522,0.064075136,,,,0.00525821,,,0.525820971,6.407513618,12.18573236,2.451904055,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,34-35,34,35,34.5,0.446904221,1906.408693,0.067002225,,,,0.004869011,,,0.486901104,6.700222492,13.76095152,2.175981586,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,39-40,39,40,39.5,0.426466034,1838.108537,0.063533988,,,,0.004979999,,,0.497999936,6.3533988,12.75783055,2.123800576,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,44-45,44,45,44.5,0.436556065,,0.051248198,,,,0.004590428,,,0.459042847,5.124819756,11.16414249,2.00397939,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,49-50,49,50,49.5,0.36790806,,0.063651433,,,,0.005652736,,,0.565273643,6.365143299,11.26028674,2.079687294,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,54-56,54,56,55,0.488989036,,0.049868131,,,,0.004946914,,,0.494691432,4.986813068,10.08065382,2.418986865,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,60-62,60,62,61,0.607689656,,0.039834604,,,,0.003956051,,,0.395605057,3.983460426,10.0692859,2.40405101,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,66-68,66,68,67,0.548980703,,0.04965539,,,,0.004259396,,,0.42593956,4.965538979,11.65784878,2.338325991,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73648,-70.84354,2. Mass.,1,,72-74,72,74,73,0.523762932,,0.046690874,,,,0.003777611,,,0.377761096,4.66908741,12.35989482,1.978572592,1.356
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,0-1,0,1,0.5,0.321245778,2015.408219,0.14678894,,,,0.011638584,,,1.163858414,14.67889404,12.61226784,3.738846017,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,2-Jan,1,2,1.5,0.260856574,2013.206018,0.120349941,,,,0.008620746,,,0.862074614,12.03499413,13.96050172,2.248778303,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,3-Feb,2,3,2.5,0.197738787,2010.991134,0.157870312,,,,0.010231665,,,1.023166537,15.78703117,15.42958121,2.023197099,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,4-Mar,3,4,3.5,0.225661397,2008.312481,0.139940596,,,,0.009862569,,,0.986256897,13.99405956,14.18906129,2.225601092,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,5-Apr,4,5,4.5,0.199833013,2003.520483,0.108964014,,,,0.008843563,,,0.88435626,10.89640141,12.32128034,1.76723576,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,10-Sep,9,10,9.5,0.312932187,1988.559976,0.135343924,,,,0.009516506,,,0.95165062,13.53439236,14.22201812,2.978021098,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,14-15,14,15,14.5,0.261426398,1947.441225,0.145756712,,,,0.009985716,,,0.998571634,14.5756712,14.59652037,2.610529854,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,19-20,19,20,19.5,0.467507998,1915.751923,0.043452897,,,,0.00353714,,,0.353713989,4.345289707,12.28475503,1.653641189,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,24-25,24,25,24.5,0.57639315,,0.052424774,,,,0.00537195,,,0.537195027,5.242477417,9.758983525,3.096355338,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,29-30,29,30,29.5,0.656313449,,0.03621871,,,,0.003887136,,,0.388713598,3.621870995,9.317582433,2.551179622,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,34-35,34,35,34.5,0.476493689,,0.051097021,,,,0.005030933,,,0.503093302,5.10970211,10.15656954,2.397207834,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,39-40,39,40,39.5,0.361344122,,0.079372344,,,,0.0069776,,,0.697759986,7.937234402,11.3753075,2.521314695,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,44-45,44,45,44.5,0.349249966,,0.101538105,,,,0.009207628,,,0.920762777,10.1538105,11.02760749,3.215763686,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,49-50,49,50,49.5,0.403854479,,0.092460709,,,,0.00786422,,,0.786421955,9.246070862,11.75713726,3.176000289,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,54-56,54,56,55,0.625793755,,0.042847052,,,,0.003433843,,,0.343384266,4.284705162,12.47787271,2.148877292,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,60-62,60,62,61,0.723784669,,0.042087712,,,,0.003654685,,,0.365468532,4.208771229,11.51609745,2.645205205,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,66-68,66,68,67,0.31665857,,0.104443054,,,,0.00867366,,,0.867366016,10.44430542,12.04140493,2.746588823,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,72-74,72,74,73,0.301363414,,0.099246044,,,,0.00918051,,,0.918051004,9.924604416,10.81051529,2.766669848,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,78-80,78,80,79,0.309268509,,0.098386517,,,,0.009095588,,,0.909558773,9.838651657,10.81694988,2.812978856,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,42.73282,-70.81929,2. Mass.,8,,84-86,84,86,85,0.397735564,,0.072480402,,,,0.006938054,,,0.693805397,7.248040199,10.44679133,2.759510809,1.372
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,0-1,0,1,0.5,0.214070099,2015.408219,0.099093819,,,,0.007470019,,,0.747001946,9.909381866,13.26553688,1.599107805,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,2-Jan,1,2,1.5,0.208980642,2014.6283,0.072541857,,,,0.00631591,,,0.631591022,7.254185677,11.4855744,1.319902973,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,3-Feb,2,3,2.5,0.261342385,2013.103465,0.072089109,,,,0.006364775,,,0.63647747,7.208910942,11.32626256,1.6633854,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,4-Mar,3,4,3.5,0.179598161,2011.831557,0.073176174,,,,0.006296069,,,0.629606903,7.317617416,11.62251777,1.130762419,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,5-Apr,4,5,4.5,0.283465694,2009.878585,0.075164733,,,,0.006714329,,,0.671432912,7.516473293,11.19467508,1.903281964,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,10-Sep,9,10,9.5,0.204348993,2000.551999,0.080093422,,,,0.006661296,,,0.666129649,8.009342194,12.0236987,1.36122923,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,14-15,14,15,14.5,0.267077156,1989.778251,0.062874174,,,,0.005419441,,,0.541944146,6.287417412,11.60159669,1.447409012,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,19-20,19,20,19.5,0.258078071,1977.172626,0.07255023,,,,0.005780647,,,0.57806474,7.255023003,12.55053717,1.49185833,
Weston,Weston et al 2023,Weston et al 2023,Massachussettes,Salt marsh,,,2. Mass.,2 (LM),,24-25,24,25,24.5,0.259116661,1965.343884,0.057347102,,,,0.005011262,,,0.50112617,5.734710217,11.44364545,1.298501399,
