"","study_id","site_id","core_id","Habitat_type","Soil_type","Country","Nation","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","Method","OC_perc","N_perc","BD_reported_g_cm3"
"1050","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.58,0.59,"EA",4.25,0.39,0.4148
"1051","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.59,0.6,"EA",4.56,NA,0.3618
"1052","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.6,0.61,"EA",5.36,0.37,0.3843
"1053","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.61,0.62,"EA",4.69,NA,0.4339
"1054","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.62,0.63,"EA",4.36,0.38,0.4143
"1055","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.63,0.64,"EA",4.24,NA,0.4206
"1056","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.64,0.65,"EA",4.21,0.34,0.3931
"1057","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.65,0.66,"EA",3.88,NA,0.4131
"1058","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.66,0.67,"EA",4.13,0.36,0.3601
"1059","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.67,0.68,"EA",4.02,NA,0.4754
"1060","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.68,0.69,"EA",4.38,0.35,0.3528
"1061","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.69,0.7,"EA",4.13,NA,0.4347
"1062","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.7,0.71,"EA",3.81,0.38,0.3063
"1063","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.71,0.72,"EA",4.58,NA,0.3662
"1064","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.72,0.73,"EA",4.32,0.36,0.3982
"1065","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.73,0.74,"EA",3.96,NA,0.3065
"1066","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.74,0.75,"EA",4.61,0.41,0.363
"1067","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.75,0.76,"EA",3.88,NA,0.1908
"1068","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.76,0.77,"EA",4.18,0.32,0.3281
"1069","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.77,0.78,"EA",4.3,NA,0.3192
"1070","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.78,0.79,"EA",3.86,0.27,0.2992
"1071","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.79,0.8,"EA",3.27,NA,0.3231
"1072","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.8,0.81,"EA",3.53,0.34,0.2689
"1073","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.81,0.82,"EA",4.44,NA,0.326
"1074","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.82,0.83,"EA",4.29,0.37,0.2739
"1075","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.83,0.84,"EA",4.74,NA,0.3024
"1076","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.84,0.85,"EA",4.49,0.39,0.3028
"1077","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.85,0.86,"EA",4.22,NA,0.304
"1078","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.86,0.87,"EA",4.75,0.37,0.3113
"1079","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.87,0.88,"EA",6.35,NA,0.2266
"1080","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.88,0.89,"EA",4.41,0.37,0.2876
"1081","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.89,0.9,"EA",4.14,NA,0.2263
"1082","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.9,0.91,"EA",4.57,0.36,0.2977
"1083","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.91,0.92,"EA",4.61,NA,0.247
"1084","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.92,0.93,"EA",4.4,0.34,0.2613
"1085","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.93,0.94,"EA",5.04,NA,0.2846
"1086","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.94,0.95,"EA",4.37,0.34,0.303
"1087","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.95,0.96,"EA",4.01,NA,0.2248
"1088","Smeaton_et_al","CS ARN-16","ARN-16","Saltmarsh","Basal Silt","UK","England",2020,50.690441,-2.0265907,0.96,0.97,"EA",4.14,NA,0.2683
"1089","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Fibrous Peat (Silty)","UK","England",2020,50.691088,-2.0283607,0,0.01,"EA",15.11,1.17,0.120718328
"1090","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Fibrous Peat (Silty)","UK","England",2020,50.691088,-2.0283607,0.01,0.02,"EA",15.3,0.81,0.273098606
"1091","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Fibrous Peat (Silty)","UK","England",2020,50.691088,-2.0283607,0.02,0.03,"EA",13.09,0.73,0.272348801
"1092","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Fibrous Peat (Silty)","UK","England",2020,50.691088,-2.0283607,0.03,0.04,"EA",12.01,0.8,0.278350782
"1093","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Fibrous Peat (Silty)","UK","England",2020,50.691088,-2.0283607,0.04,0.05,"EA",10.31,0.87,0.323593761
"1094","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.05,0.06,"EA",10.47,0.81,0.273706939
"1095","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.06,0.07,"EA",11.95,0.85,0.285799321
"1096","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.07,0.08,"EA",10.44,0.97,0.292883568
"1097","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.08,0.09,"EA",8.85,0.99,0.165487374
"1098","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.09,0.1,"EA",9.44,0.95,0.180943269
"1099","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.1,0.11,"EA",9.52,0.87,0.243665205
"1100","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.11,0.12,"EA",11.14,0.71,0.284129943
"1101","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.12,0.13,"EA",10.03,0.7,0.242986136
"1102","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Humified Peat","UK","England",2020,50.691088,-2.0283607,0.13,0.14,"EA",11.33,0.08,0.313520903
"1103","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.14,0.15,"EA",7.76,0.54,0.362420952
"1104","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.15,0.16,"EA",6.79,0.47,0.312955012
"1105","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.16,0.17,"EA",6.42,0.51,0.317772158
"1106","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.17,0.18,"EA",6.86,0.48,0.372168423
"1107","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.18,0.19,"EA",6.38,0.46,0.287818844
"1108","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.19,0.2,"EA",6.13,NA,0.352556766
"1109","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.2,0.21,"EA",6.29,0.4,0.448790054
"1110","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.21,0.22,"EA",5.32,NA,0.358760345
"1111","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.22,0.23,"EA",5.47,0.41,0.443569711
"1112","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.23,0.24,"EA",6.16,NA,0.361310391
"1113","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.24,0.25,"EA",5.07,0.47,0.457101577
"1114","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.25,0.26,"EA",4.14,NA,0.424859942
"1115","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.26,0.27,"EA",5.27,0.36,0.420308057
"1116","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.27,0.28,"EA",5.21,NA,0.352086369
"1117","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.28,0.29,"EA",6,0.3,0.390425479
"1118","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt with Organics","UK","England",2020,50.691088,-2.0283607,0.29,0.3,"EA",5.07,NA,0.323855486
"1119","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.3,0.31,"EA",4.27,0.42,0.324255146
"1120","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.31,0.32,"EA",4.35,NA,0.408502157
"1121","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.32,0.33,"EA",4.95,0.36,0.769989743
"1122","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.33,0.34,"EA",5.41,NA,0.304487869
"1123","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.34,0.35,"EA",5.38,0.42,0.291037349
"1124","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.35,0.36,"EA",6.24,NA,0.439233571
"1125","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.36,0.37,"EA",5.27,0.4,0.313588102
"1126","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.37,0.38,"EA",4.43,NA,0.360730353
"1127","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.38,0.39,"EA",4.25,0.36,0.399568154
"1128","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.39,0.4,"EA",5.58,NA,0.360146778
"1129","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.4,0.41,"EA",5.21,0.43,0.359135248
"1130","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.41,0.42,"EA",4.3,NA,0.276278206
"1131","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.42,0.43,"EA",4.48,0.42,0.340588173
"1132","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.43,0.44,"EA",5.88,NA,0.297859871
"1133","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.44,0.45,"EA",4.89,0.45,0.423158732
"1134","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.45,0.46,"EA",5.7,NA,0.351502794
"1135","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.46,0.47,"EA",5.89,0.4,0.280999859
"1136","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.47,0.48,"EA",6.43,NA,0.262187522
"1137","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.48,0.49,"EA",5.87,0.5,0.315356511
"1138","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.49,0.5,"EA",5.43,NA,0.349104831
"1139","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.5,0.51,"EA",4.05,0.41,0.262035439
"1140","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.51,0.52,"EA",6.64,NA,0.256857537
"1141","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.52,0.53,"EA",5.03,0.53,0.226833487
"1142","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.53,0.54,"EA",6.1,NA,0.261547358
"1143","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.54,0.55,"EA",6.83,0.5,0.25032857
"1144","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.55,0.56,"EA",5.97,NA,0.223349721
"1145","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.56,0.57,"EA",5.86,0.46,0.402383462
"1146","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.57,0.58,"EA",5.47,NA,0.274665417
"1147","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.58,0.59,"EA",5.02,0.42,0.240050577
"1148","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.59,0.6,"EA",6.11,NA,0.286496074
"1149","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.6,0.61,"EA",4.77,0.46,0.293647521
"1150","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.61,0.62,"EA",4.71,NA,0.43920174
"1151","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.62,0.63,"EA",4.97,0.4,0.314408644
"1152","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.63,0.64,"EA",4.72,NA,0.344163896
"1153","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.64,0.65,"EA",4.8,0.4,0.521326661
"1154","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.65,0.66,"EA",5.24,NA,0.493615689
"1155","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.66,0.67,"EA",5.57,0.45,0.31479062
"1156","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.67,0.68,"EA",4.88,NA,0.543219566
"1157","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.68,0.69,"EA",5.11,0.43,0.325539011
"1158","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.69,0.7,"EA",5.79,NA,0.347729009
"1159","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.7,0.71,"EA",4.87,0.44,0.299345335
"1160","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.71,0.72,"EA",4.67,NA,0.40497595
"1161","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.72,0.73,"EA",5.21,0.44,0.280787649
"1162","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.73,0.74,"EA",5.32,NA,0.28607873
"1163","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.74,0.75,"EA",3.75,0.41,0.478135036
"1164","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.75,0.76,"EA",4.48,NA,0.296692721
"1165","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.76,0.77,"EA",4.38,0.39,0.272946523
"1166","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.77,0.78,"EA",4.34,NA,0.279238523
"1167","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.78,0.79,"EA",4.25,0.38,0.3514073
"1168","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.79,0.8,"EA",4.12,NA,0.554845087
"1169","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.8,0.81,"EA",4.08,0.38,0.431901747
"1170","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.81,0.82,"EA",3.98,NA,0.431710759
"1171","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.82,0.83,"EA",3.4,0.38,0.429546226
"1172","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.83,0.84,"EA",3.34,NA,0.453617811
"1173","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.84,0.85,"EA",3.16,0.35,0.622946523
"1174","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.85,0.86,"EA",4.31,NA,0.607416354
"1175","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.86,0.87,"EA",4.13,0.38,0.373583151
"1176","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Silt","UK","England",2020,50.691088,-2.0283607,0.87,0.88,"EA",3.51,NA,0.521323124
"1177","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.88,0.89,"EA",1.87,0.38,0.607444649
"1178","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.89,0.9,"EA",1.79,NA,0.794453915
"1179","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.9,0.91,"EA",1.63,0.15,0.637061965
"1180","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.91,0.92,"EA",1.25,NA,0.800604442
"1181","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.92,0.93,"EA",1.38,0.09,0.811299781
"1182","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.93,0.94,"EA",1.07,NA,0.850416991
"1183","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.94,0.95,"EA",1.33,0.15,0.738444861
"1184","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.95,0.96,"EA",1.43,NA,0.57038233
"1185","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.96,0.97,"EA",1.12,0.11,0.49923923
"1186","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sandy Silt","UK","England",2020,50.691088,-2.0283607,0.97,0.98,"EA",1.53,NA,0.651764519
"1187","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sand","UK","England",2020,50.691088,-2.0283607,0.98,0.99,"EA",0.78,0.09,0.765232723
"1188","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sand","UK","England",2020,50.691088,-2.0283607,0.99,1,"EA",0.37,NA,0.955000707
"1189","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sand","UK","England",2020,50.691088,-2.0283607,1,1.01,"EA",0.82,0.05,1.045447761
"1190","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sand","UK","England",2020,50.691088,-2.0283607,1.01,1.02,"EA",0.49,NA,1.108233359
"1191","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sand","UK","England",2020,50.691088,-2.0283607,1.02,1.03,"EA",0.6,0.04,0.590453774
"1192","Smeaton_et_al","CS ARN-11","ARN-11","Saltmarsh","Sand","UK","England",2020,50.691088,-2.0283607,1.03,1.04,"EA",0.49,NA,0.43615654
"1193","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0,0.01,"EA",13.07,0.84,0.24
"1194","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.01,0.02,"EA",10.98,0.94,0.32
"1195","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.02,0.03,"EA",9.24,0.78,0.42
"1196","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.03,0.04,"EA",8.74,0.6,0.49
"1197","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.04,0.05,"EA",7.27,0.6,0.45
"1198","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.05,0.06,"EA",6.05,0.44,0.54
"1199","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.06,0.07,"EA",7.12,0.4,0.34
"1200","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.07,0.08,"EA",6.44,0.48,0.66
"1201","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.08,0.09,"EA",5.02,0.32,0.72
"1202","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.09,0.1,"EA",4.78,0.28,0.59
"1203","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.1,0.11,"EA",4.48,0.29,0.53
"1204","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.11,0.12,"EA",3.91,0.28,0.6
"1205","Smeaton_et_al","CS WM-1","WM-1","Saltmarsh","Peat (Turfa herbacea)","UK","England",2020,53.648807,0.025321572,0.12,0.13,"EA",4.38,0.24,0.55
