"","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"148","Adame et al. 2015","Las Palmas",4,"Mangroves",2012,"15.1648","-86.8278",0,0.15,5.9,0.29,0.65,"https://bg.copernicus.org/articles/12/3805/2015/"
"149","Adame et al. 2015","Las Palmas",4,"Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.04,0.08,1.06,"https://bg.copernicus.org/articles/12/3805/2015/"
"150","Adame et al. 2015","Las Palmas",4,"Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.21,0.07,0.89,"https://bg.copernicus.org/articles/12/3805/2015/"
"151","Adame et al. 2015","Las Palmas",4,"Mangroves",2012,"15.1648","-86.8278",0.5,1.21,0.42,0.03,0.99,"https://bg.copernicus.org/articles/12/3805/2015/"
"152","Adame et al. 2015","Las Palmas",5,"Mangroves",2012,"15.1648","-86.8278",0,0.15,4.96,0.44,0.63,"https://bg.copernicus.org/articles/12/3805/2015/"
"153","Adame et al. 2015","Las Palmas",5,"Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.48,0.09,1.01,"https://bg.copernicus.org/articles/12/3805/2015/"
"154","Adame et al. 2015","Las Palmas",5,"Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.01,0.06,1.18,"https://bg.copernicus.org/articles/12/3805/2015/"
"155","Adame et al. 2015","Las Palmas",5,"Mangroves",2012,"15.1648","-86.8278",0.5,1.06,1.72,0.05,1.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"156","Adame et al. 2015","Las Palmas",6,"Mangroves",2012,"15.1648","-86.8278",0,0.15,9.38,0.62,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"157","Adame et al. 2015","Las Palmas",6,"Mangroves",2012,"15.1648","-86.8278",0.15,0.3,3.6,0.22,0.63,"https://bg.copernicus.org/articles/12/3805/2015/"
"158","Adame et al. 2015","Las Palmas",6,"Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.75,0.09,1.35,"https://bg.copernicus.org/articles/12/3805/2015/"
"159","Adame et al. 2015","Las Palmas",6,"Mangroves",2012,"15.1648","-86.8278",0.5,1.37,2.08,0.09,1.24,"https://bg.copernicus.org/articles/12/3805/2015/"
"160","Adame et al. 2015","Tular",1,"Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,0.78,0.14,0.77,"https://bg.copernicus.org/articles/12/3805/2015/"
"161","Adame et al. 2015","Tular",1,"Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,2.77,0.3,0.6,"https://bg.copernicus.org/articles/12/3805/2015/"
"162","Adame et al. 2015","Tular",1,"Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,12.54,0.52,0.54,"https://bg.copernicus.org/articles/12/3805/2015/"
"163","Adame et al. 2015","Tular",1,"Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,1.73,0.15,0.8,"https://bg.copernicus.org/articles/12/3805/2015/"
"164","Adame et al. 2015","Tular",2,"Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,9.17,0.69,0.3,"https://bg.copernicus.org/articles/12/3805/2015/"
"165","Adame et al. 2015","Tular",2,"Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,12.4,0.73,0.3,"https://bg.copernicus.org/articles/12/3805/2015/"
"166","Adame et al. 2015","Tular",2,"Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,27.68,1.4,0.2,"https://bg.copernicus.org/articles/12/3805/2015/"
"167","Adame et al. 2015","Tular",2,"Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,4.46,0.29,0.54,"https://bg.copernicus.org/articles/12/3805/2015/"
