"","Source","Site_name","Site","Plot","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Emirate","Country","Year_collected","U_depth_m","L_depth_m","Method","IC_perc","OC_perc","SOM_perc","BD_reported_g_cm3","N_perc","DOI","study_id","site_id","core_id"
"1020","Schile et al 2016","LS sabkha_moon low sabkha 1","sabkha_moon",1,"low sabkha",24.123371,54.049667,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.25,"EA",2.38,1.52,10.413,1.291,0.141,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",1
"1021","Schile et al 2016","LS sabkha_moon low sabkha 1","sabkha_moon",1,"low sabkha",24.123371,54.049667,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.25,0.3,"EA",2.93,5.23,18.181,0.974,0.561,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",1
"1022","Schile et al 2016","LS sabkha_moon low sabkha 1","sabkha_moon",1,"low sabkha",24.123371,54.049667,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.3,0.44,"EA",7.26,2.1,8.575,1.002,0.262,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",1
"1023","Schile et al 2016","LS sabkha_moon low sabkha 2","sabkha_moon",2,"low sabkha",24.123548,54.049641,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.15,"EA",0.51,1.88,13.003,1.699,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",2
"1024","Schile et al 2016","LS sabkha_moon low sabkha 2","sabkha_moon",2,"low sabkha",24.123548,54.049641,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.36,"EA",2.81,4.5,17.943,1.033,0.331,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",2
"1025","Schile et al 2016","LS sabkha_moon low sabkha 3","sabkha_moon",3,"low sabkha",24.123734,54.04958,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.15,"EA",0.91,1.05,9.949,1.459,0.047,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",3
"1026","Schile et al 2016","LS sabkha_moon low sabkha 3","sabkha_moon",3,"low sabkha",24.123734,54.04958,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.3,"EA",5.34,3.55,13.253,1.235,0.167,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",3
"1027","Schile et al 2016","LS sabkha_moon low sabkha 3","sabkha_moon",3,"low sabkha",24.123734,54.04958,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.35,0.45,"EA",7.39,1.43,7.116,1.497,0.1,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",3
"1028","Schile et al 2016","LS sabkha_moon low sabkha 4","sabkha_moon",4,"low sabkha",24.123909,54.049516,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.1,"EA",0.3,1.62,12.415,1.39,0.057,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",4
"1029","Schile et al 2016","LS sabkha_moon low sabkha 4","sabkha_moon",4,"low sabkha",24.123909,54.049516,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.1,0.15,"EA",0.35,2.43,15.029,1.23,0.162,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",4
"1030","Schile et al 2016","LS sabkha_moon low sabkha 4","sabkha_moon",4,"low sabkha",24.123909,54.049516,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.3,"EA",2.66,3.77,15.981,1.054,0.238,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",4
"1031","Schile et al 2016","LS sabkha_moon low sabkha 4","sabkha_moon",4,"low sabkha",24.123909,54.049516,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.3,0.38,"EA",5.07,3.65,13.947,0.961,0.284,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",4
"1032","Schile et al 2016","LS sabkha_moon low sabkha 5","sabkha_moon",5,"low sabkha",24.12394,54.049482,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.15,"EA",0.53,1.75,12.857,1.427,0.073,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",5
"1033","Schile et al 2016","LS sabkha_moon low sabkha 5","sabkha_moon",5,"low sabkha",24.12394,54.049482,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.33,"EA",2.93,5.26,18.594,0.892,0.408,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",5
"1034","Schile et al 2016","LS sabkha_moon low sabkha 6","sabkha_moon",6,"low sabkha",24.124147,54.049408,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.15,"EA",1.22,1.06,11.005,1.412,0.05,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",6
"1035","Schile et al 2016","LS sabkha_moon low sabkha 6","sabkha_moon",6,"low sabkha",24.124147,54.049408,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.5,"EA",6.61,1.97,8.993,1.178,0.106,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sabkha_moon",6
"1036","Schile et al 2016","LS salaam mangrove 1","salaam",1,"mangrove",24.450327,54.409469,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.1,"EA",6.8,7.98,18.88,0.404,0.493,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",1
"1037","Schile et al 2016","LS salaam mangrove 1","salaam",1,"mangrove",24.450327,54.409469,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.1,0.3,"EA",9.75,0.95,4.163,1.119,0.086,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",1
"1038","Schile et al 2016","LS salaam mangrove 1","salaam",1,"mangrove",24.450327,54.409469,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.3,0.5,"EA",9.27,0.24,2.809,1.417,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",1
"1039","Schile et al 2016","LS salaam mangrove 1","salaam",1,"mangrove",24.450327,54.409469,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.5,1,"EA",9.85,0.76,3.764,1.236,0.068,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",1
"1040","Schile et al 2016","LS salaam mangrove 1","salaam",1,"mangrove",24.450327,54.409469,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,1,2,"EA",10,0.6,2.863,1.199,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",1
"1041","Schile et al 2016","LS salaam mangrove 2","salaam",2,"mangrove",24.450346,54.409641,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.15,"EA",9.41,2.1,6.823,0.911,0.12,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",2
"1042","Schile et al 2016","LS salaam mangrove 2","salaam",2,"mangrove",24.450346,54.409641,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.3,"EA",9.59,0.63,3.712,1.348,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",2
"1043","Schile et al 2016","LS salaam mangrove 2","salaam",2,"mangrove",24.450346,54.409641,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.3,0.5,"EA",9.73,0.68,3.868,1.163,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",2
"1044","Schile et al 2016","LS salaam mangrove 2","salaam",2,"mangrove",24.450346,54.409641,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.5,1,"EA",9.81,1.3,4.509,1.23,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",2
"1045","Schile et al 2016","LS salaam mangrove 2","salaam",2,"mangrove",24.450346,54.409641,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,1,2,"EA",9.83,0.55,2.918,1.335,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",2
"1046","Schile et al 2016","LS salaam mangrove 3","salaam",3,"mangrove",24.450385,54.409799,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.08,"EA",8.51,3.72,11.437,0.644,0.261,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",3
"1047","Schile et al 2016","LS salaam mangrove 3","salaam",3,"mangrove",24.450385,54.409799,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.08,0.3,"EA",8.82,0.97,3.886,1.466,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",3
"1048","Schile et al 2016","LS salaam mangrove 3","salaam",3,"mangrove",24.450385,54.409799,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.3,0.5,"EA",8.93,1.98,4.877,1.055,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",3
"1049","Schile et al 2016","LS salaam mangrove 3","salaam",3,"mangrove",24.450385,54.409799,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.5,1,"EA",9.77,1.21,3.989,1.218,0.051,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",3
"1050","Schile et al 2016","LS salaam mangrove 3","salaam",3,"mangrove",24.450385,54.409799,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,1,1.9,"EA",9.56,0.64,2.92,1.334,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",3
"1051","Schile et al 2016","LS salaam mangrove 4","salaam",4,"mangrove",24.45046,54.409987,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.09,"EA",6.01,6.46,15.132,0.508,0.392,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",4
"1052","Schile et al 2016","LS salaam mangrove 4","salaam",4,"mangrove",24.45046,54.409987,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.09,0.3,"EA",8.62,0.83,3.729,1.262,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",4
"1053","Schile et al 2016","LS salaam mangrove 4","salaam",4,"mangrove",24.45046,54.409987,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.3,0.5,"EA",8.56,1.73,5.173,0.981,0.077,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",4
"1054","Schile et al 2016","LS salaam mangrove 4","salaam",4,"mangrove",24.45046,54.409987,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.5,1,"EA",9.78,1.6,4.25,1.136,0.063,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",4
"1055","Schile et al 2016","LS salaam mangrove 4","salaam",4,"mangrove",24.45046,54.409987,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,1,1.9,"EA",9.49,0.25,2.752,1.262,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",4
"1056","Schile et al 2016","LS salaam mangrove 5","salaam",5,"mangrove",24.450522,54.41014,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.15,"EA",7.45,3.46,9.138,0.783,0.213,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",5
"1057","Schile et al 2016","LS salaam mangrove 5","salaam",5,"mangrove",24.450522,54.41014,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.3,"EA",7.94,1.03,4.219,1.309,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",5
"1058","Schile et al 2016","LS salaam mangrove 5","salaam",5,"mangrove",24.450522,54.41014,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.3,0.5,"EA",9.26,1.7,5.322,1.138,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",5
"1059","Schile et al 2016","LS salaam mangrove 5","salaam",5,"mangrove",24.450522,54.41014,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.5,1,"EA",10,1.08,4.197,1.283,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",5
"1060","Schile et al 2016","LS salaam mangrove 5","salaam",5,"mangrove",24.450522,54.41014,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,1,1.61,"EA",9.92,0.92,4.343,1.106,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",5
"1061","Schile et al 2016","LS salaam mangrove 6","salaam",6,"mangrove",24.450527,54.410346,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.09,"EA",5.81,7.03,17.71,0.477,0.49,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",6
"1062","Schile et al 2016","LS salaam mangrove 6","salaam",6,"mangrove",24.450527,54.410346,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.09,0.3,"EA",8.5,0.89,3.711,1.35,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",6
"1063","Schile et al 2016","LS salaam mangrove 6","salaam",6,"mangrove",24.450527,54.410346,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.3,0.5,"EA",9.93,1.28,4.022,1.147,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",6
"1064","Schile et al 2016","LS salaam mangrove 6","salaam",6,"mangrove",24.450527,54.410346,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.5,1,"EA",9.78,1.4,4.69,1.137,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",6
"1065","Schile et al 2016","LS salaam mangrove 6","salaam",6,"mangrove",24.450527,54.410346,"RTK GPS",1,"Abu Dhabi","United Arab Emirates",2013,1,1.9,"EA",9.55,0.04,2.722,1.358,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","salaam",6
"1066","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.04,"EA",10.19,0.58,3.347,1.134,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1067","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.035,0.06,"EA",10.1,0.32,3.254,1.367,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1068","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.065,0.1,"EA",9.91,0.55,4.4,1.345,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1069","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.095,0.12,"EA",10.03,0.74,4.34,1.378,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1070","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.125,0.16,"EA",10.25,0.42,3.818,1.557,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1071","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.155,0.18,"EA",10.07,0.55,3.051,1.505,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1072","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.185,0.22,"EA",10.57,0.01,2.652,1.459,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1073","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.215,0.24,"EA",10.57,0.17,2.763,1.504,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1074","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.245,0.28,"EA",10.37,0.24,3.094,1.52,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1075","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.275,0.3,"EA",10.27,0.13,3.318,1.703,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1076","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.305,0.34,"EA",9.69,0.12,3.387,1.55,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1077","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.335,0.36,"EA",10.31,0.24,3.194,1.55,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1078","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.365,0.4,"EA",10.31,0.12,3.357,1.532,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1079","Schile et al 2016","LS sila_peninsula seagrass 1","sila_peninsula",1,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.395,0.42,"EA",NA,0.59,NA,1.532,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",1
"1080","Schile et al 2016","LS sila_peninsula seagrass 2","sila_peninsula",2,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.03,"EA",10.2,0.14,3.183,1.033,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",2
"1081","Schile et al 2016","LS sila_peninsula seagrass 2","sila_peninsula",2,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.025,0.06,"EA",10.19,0.68,3.864,1.211,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",2
"1082","Schile et al 2016","LS sila_peninsula seagrass 2","sila_peninsula",2,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.055,0.09,"EA",10.11,0.65,3.705,1.338,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",2
"1083","Schile et al 2016","LS sila_peninsula seagrass 2","sila_peninsula",2,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.085,0.12,"EA",10.29,0.53,3.479,1.4,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",2
"1084","Schile et al 2016","LS sila_peninsula seagrass 2","sila_peninsula",2,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.125,0.16,"EA",10.19,0.76,3.409,1.442,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",2
"1085","Schile et al 2016","LS sila_peninsula seagrass 2","sila_peninsula",2,"seagrass",24.23258,51.79963,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.155,0.18,"EA",10.4,0.37,3.277,1.508,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sila_peninsula",2
"1086","Schile et al 2016","LS sinnia mangrove 1","sinnia",1,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0,0.15,"EA",4.61,8.74,12.994,0.406,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",1
"1087","Schile et al 2016","LS sinnia mangrove 1","sinnia",1,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.15,0.3,"EA",8.41,0.57,2.805,1.532,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",1
"1088","Schile et al 2016","LS sinnia mangrove 2","sinnia",2,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0,0.15,"EA",1.39,17.85,37.417,0.234,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",2
"1089","Schile et al 2016","LS sinnia mangrove 2","sinnia",2,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.15,0.3,"EA",8.87,1.39,3.484,1.437,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",2
"1090","Schile et al 2016","LS sinnia mangrove 2","sinnia",2,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.3,0.5,"EA",9.11,0.05,2.092,1.319,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",2
"1091","Schile et al 2016","LS sinnia mangrove 3","sinnia",3,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0,0.15,"EA",1.62,15.41,31.698,0.261,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",3
"1092","Schile et al 2016","LS sinnia mangrove 3","sinnia",3,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.15,0.3,"EA",7.89,2.06,6.627,0.778,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",3
"1093","Schile et al 2016","LS sinnia mangrove 3","sinnia",3,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.3,0.5,"EA",7.89,1.04,2.736,1.675,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",3
"1094","Schile et al 2016","LS sinnia mangrove 4","sinnia",4,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0,0.15,"EA",7.89,1.04,7.839,0.341,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",4
"1095","Schile et al 2016","LS sinnia mangrove 4","sinnia",4,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.15,0.3,"EA",9.52,0.76,2.859,1.401,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",4
"1096","Schile et al 2016","LS sinnia mangrove 5","sinnia",5,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0,0.15,"EA",8.6,4.25,3.559,0.297,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",5
"1097","Schile et al 2016","LS sinnia mangrove 5","sinnia",5,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.15,0.3,"EA",9.15,1.06,2.298,1.473,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",5
"1098","Schile et al 2016","LS sinnia mangrove 5","sinnia",5,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.3,0.5,"EA",7.7,1.73,4.695,1.566,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",5
"1099","Schile et al 2016","LS sinnia mangrove 6","sinnia",6,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0,0.15,"EA",6.42,4.01,8.05,0.756,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",6
"1100","Schile et al 2016","LS sinnia mangrove 6","sinnia",6,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.15,0.3,"EA",7.1,2.61,4.097,1.082,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",6
"1101","Schile et al 2016","LS sinnia mangrove 6","sinnia",6,"mangrove",25.56217,55.60479,"handheld GPS",1,"Umm Al Quwain","United Arab Emirates",NA,0.3,0.5,"EA",7.1,2.61,4.097,1.082,NA,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","sinnia",6
"1102","Schile et al 2016","LS thumayriyah high sabkha 1","thumayriyah",1,"high sabkha",24.130454,53.029018,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0,0.15,"EA",8.44,0.11,2.855,1.28,0,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","thumayriyah",1
"1103","Schile et al 2016","LS thumayriyah high sabkha 1","thumayriyah",1,"high sabkha",24.130454,53.029018,"Garmin GPS",1,"Abu Dhabi","United Arab Emirates",2013,0.15,0.3,"EA",9.01,1.42,2.948,0.944,0.039,"https://doi.org/10.15146/R3K59Z","Schile_et_al_2016","thumayriyah",1
